"INCIDENT_ID","FIRST_OCCURENCE_DATE","LAST_OCCURENCE_DATE","REPORTDATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","DISTRICT_ID","PRECINCT_ID","OFFENSE_CODE","OFFENSE_TYPE_ID","OFFENSE_CATEGORY_ID","MJ_RELATION_TYPE","NEIGHBORHOOD_ID"
"2018107599","13-FEB-18","14-FEB-18","14-FEB-18","3495 S KNOX CT","3131645","1663460","4","423","2203","BURGLARY - BUSINESS BY FORCE","Burglary","NON-INDUSTRY","harvey-park-south"
"2019109305","17-FEB-19","17-FEB-19","18-FEB-19","6625 LEETSDALE DR","3165646","1681209","3","322","2999","CRIMINAL MISCHIEF - GRAFFITI","Criminal Mischief-Graffiti","INDUSTRY","washington-virginia-vale"
"2018141268","09-NOV-17","09-NOV-17","28-FEB-18","4640 N IRONTON ST","3179040","1709999","5","511","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","montbello"
"2018120507","20-FEB-18","20-FEB-18","20-FEB-18","1885 W DARTMOUTH AVE","3138182","1666392","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","college-view-south-platte"
"2015168873","28-MAR-15","","28-MAR-15","1617 W 12TH AVE","3138204","1693133","1","123","5312","DISTURBING THE PEACE","All Other Crimes","INDUSTRY","lincoln-park"
"20189518030","05-MAR-18","05-MAR-18","06-MAR-18","4414 N VINE ST","3151174","1708722","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2018142056","01-MAR-18","01-MAR-18","01-MAR-18","3435 S YOSEMITE ST","3173094","1663993","3","323","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","hampden"
"2016744261","20-NOV-16","20-NOV-16","20-NOV-16","4359 N CLAUDE CT","3151618","1708543","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2018119243","19-FEB-18","19-FEB-18","19-FEB-18","8151 E COLFAX AVE","3170674","1695109","2","223","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","east-colfax"
"2018106163","13-FEB-18","13-FEB-18","14-FEB-18","21531 E 46TH AVE","3214607","1709994","5","523","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","gateway-green-valley-ranch"
"2016481334","30-JUL-16","30-JUL-16","30-JUL-16","1346 W CEDAR AVE","3139304","1684887","4","411","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","valverde"
"2015172624","30-MAR-15","30-MAR-15","30-MAR-15","80 S PENNSYLVANIA ST","3145914","1685772","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","speer"
"2015599317","14-OCT-15","14-OCT-15","14-OCT-15","746 S WOLFF ST","3127153","1681439","4","412","1315","AGGRAVATED ASSAULT","Agg ASLT-Firearm","NON-INDUSTRY","westwood"
"2015557975","25-SEP-15","","26-SEP-15","20 E 9TH AVE","3144383","1691311","6","623","3560","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","capitol-hill"
"2015518010","07-SEP-15","","07-SEP-15","4255 N KITTREDGE ST","3195762","1707853","5","522","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","gateway-green-valley-ranch"
"2015621687","24-OCT-15","24-OCT-15","24-OCT-15","4550 S KIPLING ST","3110151","1655944","4","423","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","marston"
"2016371417","13-JUN-16","13-JUN-16","13-JUN-16","1341 S HUMBOLDT ST","3149083","1677421","3","312","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","washington-park"
"2018183371","18-MAR-18","","18-MAR-18","4690 N BRIGHTON BLVD","3149975","1710084","2","212","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","elyria-swansea"
"2018295374","03-MAY-18","03-MAY-18","03-MAY-18","1568 S FEDERAL BLVD","3133861","1675958","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","ruby-hill"
"201992069","10-FEB-19","","10-FEB-19","1308 S JASON ST","3141025","1677653","4","422","2999","CRIMINAL MISCHIEF - MTR VEH","Criminal Mischief-Vehicle","INDUSTRY","ruby-hill"
"2016553502","30-AUG-16","30-AUG-16","30-AUG-16","330 S DAYTON ST","3175842","1683494","3","321","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","windsor"
"201524323","13-JAN-15","13-JAN-15","13-JAN-15","742 N RALEIGH ST","3128967","1690774","1","122","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","villa-park"
"2015463798","13-AUG-15","13-AUG-15","14-AUG-15","1240 S BANNOCK ST","3143559","1678125","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2016524713","18-AUG-16","18-AUG-16","18-AUG-16","4975 N VASQUEZ BLVD","3155551","1711955","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2015158307","22-MAR-15","","22-MAR-15","3030 S FEDERAL BLVD","3133879","1666147","4","422","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","college-view-south-platte"
"2015660215","11-NOV-15","11-NOV-15","11-NOV-15","80 S PENNSYLVANIA ST","3145914","1685772","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","speer"
"201632070","16-JAN-16","16-JAN-16","16-JAN-16","777 N CANOSA CT","3134946","1690779","1","122","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sun-valley"
"2015581938","06-OCT-15","","06-OCT-15","1332 S CHEROKEE ST","3143338","1677553","3","313","2308","THEFT - FROM BLDG","Larceny","INDUSTRY","overland"
"2015439946","02-AUG-15","","03-AUG-15","1201 20TH ST","3142928","1699409","6","612","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","five-points"
"2016803636","18-DEC-16","","18-DEC-16","1055 S FOX ST","3142161","1679300","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","athmar-park"
"2015229394","27-APR-15","27-APR-15","27-APR-15","20731 E 48TH PL","3212140","1710884","5","523","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","gateway-green-valley-ranch"
"2018134462","26-FEB-18","26-FEB-18","26-FEB-18","2420 S COLORADO BLVD","3157568","1670426","3","314","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","university-hills"
"2015568265","23-SEP-15","29-SEP-15","30-SEP-15","3900 E 48TH AVE","3156932","1710798","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2016788531","11-DEC-16","11-DEC-16","11-DEC-16","505 W 40TH AVE","3142219","1706451","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"201690330","12-FEB-16","12-FEB-16","12-FEB-16","2193 W EVANS AVE","3137109","1672567","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","college-view-south-platte"
"2016403549","27-JUN-16","27-JUN-16","27-JUN-16","2420 S COLORADO BLVD","3157568","1670426","3","314","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","university-hills"
"2015666518","13-NOV-15","14-NOV-15","14-NOV-15","2675 W 38TH AVE","3134819","1705508","1","111","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sunnyside"
"2018219974","03-APR-18","","04-APR-18","1319 S CANOSA CT","3135153","1677533","4","422","3563","DRUG - MARIJUANA CULTIVATION","Drug Offenses","INDUSTRY","ruby-hill"
"201922921","10-JAN-19","","10-JAN-19","970 N LINCOLN ST","3144577","1691813","6","623","7399","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","capitol-hill"
"2018296656","03-MAY-18","","03-MAY-18","1201 20TH ST","3142928","1699409","6","612","3532","DRUG - COCAINE POSSESS","Drug Offenses","INDUSTRY","five-points"
"2018199033","25-MAR-18","25-MAR-18","25-MAR-18","3819 N QUENTIN ST","3184092","1705932","5","512","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","stapleton"
"2018296656","03-MAY-18","","03-MAY-18","1201 20TH ST","3142928","1699409","6","612","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","five-points"
"2018183371","18-MAR-18","","18-MAR-18","4690 N BRIGHTON BLVD","3149975","1710084","2","212","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","elyria-swansea"
"2015395504","13-JUL-15","13-JUL-15","13-JUL-15","E ELK PL / N CRYSTAL ST","3188411","1709742","5","521","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","montbello"
"2018129740","23-FEB-18","","23-FEB-18","4012 W 38TH AVE","3129405","1705417","1","113","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","west-highland"
"2018268169","22-APR-18","","22-APR-18","82 S FEDERAL BLVD","3133690","1685664","4","411","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","valverde"
"2016819229","26-DEC-16","26-DEC-16","26-DEC-16","1810 S BROADWAY ST","3144329","1674322","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","platt-park"
"201628453","14-JAN-16","14-JAN-16","14-JAN-16","1127 S ELIZABETH ST","3153039","1678868","3","312","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","cory-merrill"
"201968114","30-JAN-19","","30-JAN-19","445 N FEDERAL BLVD","3133474","1688828","4","411","5213","WEAPON- UNLAWFUL DISCHARGE OF","Weapons Offense","INDUSTRY","barnum"
"2018128470","12-FEB-18","","23-FEB-18","4300 N FOREST ST","3161154","1708369","2","221","2399","THEFT - OTHER","Larceny","INDUSTRY","northeast-park-hill"
"2015587042","08-OCT-15","08-OCT-15","08-OCT-15","432 S BROADWAY ST","3144200","1683431","3","312","5312","DISTURBING THE PEACE","All Other Crimes","INDUSTRY","washington-park-west"
"2018198777","25-MAR-18","","25-MAR-18","3925 N ONEIDA ST","3166405","1706487","2","221","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","northeast-park-hill"
"2018295711","03-MAY-18","03-MAY-18","03-MAY-18","5109 W ALAMEDA AVE","3125931","1684434","4","411","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","barnum-west"
"2018235492","06-APR-18","08-APR-18","09-APR-18","879 N FEDERAL BLVD","3133482","1691405","1","122","2399","THEFT - OTHER","Larceny","INDUSTRY","villa-park"
"2016193931","29-MAR-16","29-MAR-16","29-MAR-16","1406 W 38TH AVE","3139631","1705430","1","113","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","highland"
"2015415182","23-JUL-15","23-JUL-15","23-JUL-15","3980 N FRANKLIN ST","3149505","1706752","2","211","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","cole"
"2016196270","30-MAR-16","30-MAR-16","30-MAR-16","5140 N CLARKSON ST","3147033","1713064","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"2015645575","04-NOV-15","04-NOV-15","04-NOV-15","2645 S SANTA FE DR","3141468","1668820","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2016420936","03-JUL-16","04-JUL-16","04-JUL-16","3880 N HOLLY ST","3162502","1706158","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"201674971","04-FEB-16","05-FEB-16","05-FEB-16","2394 S BROADWAY ST","3144328","1670502","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","rosedale"
"2016100418","16-FEB-16","16-FEB-16","16-FEB-16","983 S VINE ST","3151044","1679826","3","312","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","washington-park"
"201990868","09-FEB-19","","09-FEB-19","1350 S SHERIDAN BLVD","3125828","1677226","4","421","1315","MENACING - FELONY W/WEAP","Agg ASLT-Firearm","INDUSTRY","mar-lee"
"2018199319","25-MAR-18","25-MAR-18","25-MAR-18","1565 CALIFORNIA ST","3142575","1696586","6","611","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","cbd"
"2018252471","15-APR-18","","16-APR-18","4501 N ADAMS ST","3154888","1709132","2","212","1202","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","elyria-swansea"
"2015517042","06-SEP-15","","06-SEP-15","W CEDAR AVE / S RALEIGH ST","3128825","1685050","4","411","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","barnum-west"
"2018380186","06-JUN-18","","06-JUN-18","2222 LAWRENCE ST","3143852","1700184","6","611","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","five-points"
"2016339678","31-MAY-16","","31-MAY-16","1173 S BANNOCK ST","3143383","1678545","3","313","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","overland"
"2018262861","19-APR-18","","19-APR-18","4125 N ELATI ST","3142276","1706985","1","112","2399","THEFT - OTHER","Larceny","INDUSTRY","globeville"
"2018238910","10-APR-18","","10-APR-18","3954 N WILLIAMS ST","3150221","1706661","2","211","2399","THEFT - OTHER","Larceny","INDUSTRY","cole"
"2019170676","18-MAR-19","18-MAR-19","18-MAR-19","4975 N VASQUEZ BLVD","3155551","1711955","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2016506158","09-AUG-16","10-AUG-16","10-AUG-16","3925 N ONEIDA ST","3166405","1706487","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"2018355278","27-MAY-18","27-MAY-18","27-MAY-18","2568 S BROADWAY ST","3144350","1669345","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","rosedale"
"2019115692","20-FEB-19","21-FEB-19","21-FEB-19","70 N BROADWAY ST","3144286","1686769","3","311","2999","CRIMINAL MISCHIEF - GRAFFITI","Criminal Mischief-Graffiti","INDUSTRY","speer"
"2016487624","02-AUG-16","02-AUG-16","02-AUG-16","2042 S BANNOCK ST","3143656","1672758","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2016415402","02-JUL-16","","02-JUL-16","550 N ALTON WAY","3174900","1689147","3","321","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","lowry-field"
"2018294406","01-MAY-18","","02-MAY-18","1500 E COLFAX AVE","3149211","1694820","6","622","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","cheesman-park"
"2018256568","17-APR-18","17-APR-18","17-APR-18","4095 N JACKSON ST","3156492","1707156","2","212","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","elyria-swansea"
"2018220493","03-APR-18","03-APR-18","03-APR-18","2383 S DOWNING ST","3148170","1670597","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","rosedale"
"2016794394","13-DEC-16","13-DEC-16","13-DEC-16","1135 S JASON ST","3140880","1678789","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","ruby-hill"
"2015320168","09-JUN-15","","09-JUN-15","2568 S BROADWAY ST","3144350","1669345","3","313","2305","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","NON-INDUSTRY","rosedale"
"2018260572","18-APR-18","18-APR-18","18-APR-18","11100 E 51ST AVE","3180335","1713149","5","511","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montbello"
"2016666072","17-OCT-16","17-OCT-16","17-OCT-16","5000 E 41ST AVE","3160305","1706930","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"2016476703","22-JUL-16","22-JUL-16","28-JUL-16","1075 S JASON ST","3140907","1679196","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","athmar-park"
"2018286628","29-APR-18","","29-APR-18","2777 S COLORADO BLVD","3157354","1667895","3","314","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","wellshire"
"2016614701","25-SEP-16","","25-SEP-16","1568 S FEDERAL BLVD","3133861","1675958","4","422","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","ruby-hill"
"2015470998","17-AUG-15","17-AUG-15","17-AUG-15","1995 N QUINCE ST","3167995","1697602","2","223","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","east-colfax"
"2015637687","31-OCT-15","31-OCT-15","31-OCT-15","884 S IVY ST","3163121","1680528","3","322","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","washington-virginia-vale"
"2015725807","14-DEC-15","14-DEC-15","14-DEC-15","3930 BLAKE ST","3148766","1706573","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2018244597","12-APR-18","","12-APR-18","745 E 6TH AVE","3146859","1689682","3","311","2399","THEFT - OTHER","Larceny","INDUSTRY","speer"
"2016639543","05-OCT-16","05-OCT-16","05-OCT-16","1454 N SYRACUSE ST","3169185","1694813","2","223","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","NON-INDUSTRY","east-colfax"
"2019125252","25-FEB-19","","25-FEB-19","1126 S SHERIDAN BLVD","3125821","1678730","4","421","2305","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","INDUSTRY","mar-lee"
"2016630926","02-OCT-16","02-OCT-16","02-OCT-16","1115 S BANNOCK ST","3143433","1678882","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2015683975","22-NOV-15","22-NOV-15","22-NOV-15","2001 S PLATTE RIVER DR","3140363","1673072","4","422","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","college-view-south-platte"
"2016606162","21-SEP-16","","21-SEP-16","2675 W 38TH AVE","3134819","1705508","1","111","3560","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","sunnyside"
"2016527465","19-AUG-16","19-AUG-16","19-AUG-16","1100 N YUMA CT","3136556","1692610","1","123","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","lincoln-park"
"2018285956","29-APR-18","","29-APR-18","2042 ARAPAHOE ST","3143416","1699249","6","611","2308","THEFT - FROM BLDG","Larceny","INDUSTRY","five-points"
"2016648048","08-OCT-16","09-OCT-16","09-OCT-16","324 S LEYDEN ST","3164614","1684229","3","322","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","washington-virginia-vale"
"2019125248","25-FEB-19","","25-FEB-19","120 S KALAMATH ST","3140719","1685494","3","311","2399","THEFT - OTHER","Larceny","INDUSTRY","baker"
"2019188098","25-MAR-19","","26-MAR-19","1930 E 40TH AVE","3150712","1706726","2","211","3572","DRUG - METHAMPETAMINE POSSESS","Drug Offenses","INDUSTRY","cole"
"2015288724","26-MAY-15","26-MAY-15","26-MAY-15","1250 5TH ST","3137727","1695300","1","123","3560","DRUG - MARIJUANA SELL","Drug Offenses","NON-INDUSTRY","auraria"
"2015288724","26-MAY-15","26-MAY-15","26-MAY-15","1250 5TH ST","3137727","1695300","1","123","1313","ASSAULT - SIMPLE","Simple Assault","NON-INDUSTRY","auraria"
"2015549237","21-SEP-15","21-SEP-15","21-SEP-15","1550 N BROADWAY ST","3144340","1695281","6","621","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","north-capitol-hill"
"2015166696","26-MAR-15","27-MAR-15","27-MAR-15","1101 S BANNOCK ST","3143377","1678960","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"201699991","16-FEB-16","16-FEB-16","16-FEB-16","183 W ALAMEDA AVE","3142935","1684444","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","baker"
"2016148661","08-MAR-16","08-MAR-16","08-MAR-16","816 S UMATILLA WAY","3137365","1680931","4","412","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","athmar-park"
"2018520245","01-AUG-18","01-AUG-18","01-AUG-18","1911 S BROADWAY ST","3144086","1673620","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2016571223","05-SEP-16","05-SEP-16","06-SEP-16","5231 N MONROE ST","3155803","1714030","2","212","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","elyria-swansea"
"2019123808","23-FEB-19","24-FEB-19","25-FEB-19","665 N KALAMATH ST","3140524","1690012","1","123","2999","CRIMINAL MISCHIEF - GRAFFITI","Criminal Mischief-Graffiti","INDUSTRY","lincoln-park"
"2019132103","28-FEB-19","","28-FEB-19","1930 E 40TH AVE","3150712","1706726","2","211","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","cole"
"2018272817","24-APR-18","24-APR-18","24-APR-18","2645 S SANTA FE DR","3141742","1668660","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2018221544","03-APR-18","","03-APR-18","403 16TH ST","3143515","1696108","6","611","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","cbd"
"2015513377","04-SEP-15","05-SEP-15","05-SEP-15","970 N LINCOLN ST","3144639","1691795","6","623","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","capitol-hill"
"2018263560","20-APR-18","","20-APR-18","4125 N ELATI ST","3142276","1706985","1","112","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","globeville"
"2015557911","25-SEP-15","","30-SEP-15","105 E 7TH AVE","3144669","1690249","6","623","3560","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","capitol-hill"
"2016171027","18-MAR-16","18-MAR-16","18-MAR-16","2420 S COLORADO BLVD","3157568","1670426","3","314","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","university-hills"
"2015497371","28-AUG-15","29-AUG-15","29-AUG-15","3814 WALNUT ST","3148591","1705976","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","cole"
"2016496274","05-AUG-16","05-AUG-16","05-AUG-16","2101 15TH ST","3138734","1700098","6","612","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","union-station"
